lng,lat,OBJEKT_NR,OBJEKTBEZ,BAUMNUMMER,BAUMART,BOTANISCHER_NAME,PFLANZJAHR,icon,color
6.59641756683371,51.338054939018,0770872,TIERGARTENSTRAßE,124,Papier-Birke,Betula papyrifera,2017,fa-leaf,green
6.57833192633057,51.3407249182114,0470302,FRIEDRICH-EBERT-STRAßE,5,Schnurbaum,Sophora japonica Regent,2017,fa-leaf,green
6.6517308115165,51.3350174249277,27ND_35,Greiffenhorstpark 4488,9,Holländische Linde,Tilia x intermedia,2017,fa-leaf,green
6.56607188495737,51.3077037107341,2678515,"Vulkanstraße, Stadtpark Fischeln II",287,Sorte der Pyramiden-Eiche,Quercus robur Fastigiata 'Koster',2017,fa-leaf,green
6.64014029608487,51.3549056794786,0970735,QUERSTRAßE,4,Schmalkronige Platane,Platanus acerifolia Tremonia,2017,fa-leaf,green
6.56773558499322,51.3254584851364,0470030,AM HAUPTBAHNHOF,5,Gelbe Gleditschie,Gleditsia triacanthos Sunburst,2017,fa-leaf,green
6.55727397400699,51.3261633856593,0170198,CORNELIUSSTRAßE,24,Wald-Tupelobaum,Nyssa sylvatica,2017,fa-leaf,green
6.55666490046752,51.3247085202419,0170213,DEUTSCHER RING,59,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.58800675468491,51.3361031285089,0770872,TIERGARTENSTRAßE,3,Papier-Birke,Betula papyrifera,2017,fa-leaf,green
6.62386126914935,51.3235464438209,0771109,HEINRICH-KLAUSMANN-STRAßE,42,Schmalkronige Gleditschie,Gleditsia triacanthos Skyline,2017,fa-leaf,green
6.58151630184463,51.3410630978678,0470238,DÜRERSTRAßE,81,Gelbe Gleditschie,Gleditsia triacanthos Sunburst,2017,fa-leaf,green
6.56568807011566,51.3172936544801,2578520,"Vom-Bruck-Straße, Grünverbindung Reinersweg",4,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.64837387691245,51.3651994731495,0970240,DUISBURGER STRAßE,9,Baum-Magnolie,Magnolia loebneriMerrill,2017,fa-leaf,green
6.55611556947907,51.3377444140842,0470572,VON-ITTER-PLATZ,11,Sorte der Stechpalme,Ilex mutchagara 'Nellie R. Stevens',2017,fa-leaf,green
6.56985080716909,51.3425771849092,0270441,HUMBOLDTSTRAßE,5,Sand-Birke,Betula pendula,2017,fa-leaf,green
6.64163900006137,51.3523525595817,0970529,ALTE KREFELDER STRAßE,4,Gewöhnliche Platane,Platanus x acerifolia,2017,fa-leaf,green
6.58304870527111,51.3188630532444,0670890,UNTERGATH,1031,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.53984857100269,51.3224993819647,0170292,FORSTWALDSTRAßE,218,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.65177259277955,51.3352265307746,27ND_35,Greiffenhorstpark 4488,6,Holländische Linde,Tilia x intermedia,2017,fa-leaf,green
6.6279232259948,51.3510729642928,0870499,KIELER STRAßE,16,Katsurabaum,Ceridiphyllum japonicum,2017,fa-leaf,green
6.59415872025578,51.340094752648,0870885,UERDINGER STRAßE,9,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.56350957608514,51.3209562520369,0570601,LUTHERPLATZ,4,Yoshino-Kirsche,Prunus x yedoensis,2017,fa-leaf,green
6.56393826661095,51.3210826286236,0570601,LUTHERPLATZ,6,Yoshino-Kirsche,Prunus x yedoensis,2017,fa-leaf,green
6.56837863750128,51.3257334140635,0470030,AM HAUPTBAHNHOF,8,Gelbe Gleditschie,Gleditsia triacanthos Sunburst,2017,fa-leaf,green
6.56405639803792,51.3206102993177,0570601,LUTHERPLATZ,58,Yoshino-Kirsche,Prunus x yedoensis,2017,fa-leaf,green
6.64288511871204,51.3565768487279,0970712,PARKSTRAßE,54,Stadt-Linde,Tilia cordata Greenspire,2017,fa-leaf,green
6.64839993435196,51.3648327396463,0970240,DUISBURGER STRAßE,14,Baum-Magnolie,Magnolia loebneriMerrill,2017,fa-leaf,green
6.58740140943297,51.3388305966408,0870335,GNEISENAUSTRAßE,46,Japanische Zierkirsche,Prunus serrulata Kanzan,2017,fa-leaf,green
6.57230485969095,51.3161328901588,0570688,OBERGATH,132,Sorte der Holländischen Ulme,Ulmus x hollandica Columella,2017,fa-leaf,green
6.64312532790292,51.3560431199174,0970712,PARKSTRAßE,52,Stadt-Linde,Tilia cordata Greenspire,2017,fa-leaf,green
6.64345443922745,51.3625837690391,0970523,KONRADSTRAßE,2,Sorte der Japanische Zierkirsche,Prunus serrulata Sunset Boulevard,2017,fa-leaf,green
6.60248222431924,51.3497410776547,0870782,SCHEIBLERSTRAßE,30,Weiße Maulbeere,Morus alba,2017,fa-leaf,green
6.58624526276918,51.3407193224665,0870335,GNEISENAUSTRAßE,7,Japanische Zierkirsche,Prunus serrulata Kanzan,2017,fa-leaf,green
6.54964867926272,51.3452052170069,0270460,INRATHER STRAßE,76,Sorte der Japanische Zelkove,Zelkova serrata Village Green,2017,fa-leaf,green
6.56120523766427,51.3450448709034,0270655,NASSAUERRING,647,Gemeine Kiefer,Pinus sylvestris,2017,fa-leaf,green
6.56659199402498,51.3108021105056,2678405,"Neulandstraße / Vulkanstraße, Kinderspielplatz mit Bolzplatz",5,Spitz-Ahorn,Acer platanoides,2017,fa-leaf,green
6.6091676317558,51.3272827021258,0770934,WEETEKAMP,24,Sorte der Japanische Zierkirsche,Prunus serrulata Sunset Boulevard,2017,fa-leaf,green
6.58421745277673,51.3139481999854,2678209,"Johannes-Blum-Straße, Kölnerstr. 368b Schulzentrum Süd, Gymnasium",54,Sand-Birke,Betula pendula,2017,fa-leaf,green
6.58897099437151,51.347468498866,0871006,HIRSCHFELDERSTRAßE,22,Sorte der Blumenesche,Fraxinus ornus Obelisk,2017,fa-leaf,green
6.58877334704035,51.347958500342,0871006,HIRSCHFELDERSTRAßE,28,Sorte der Blumenesche,Fraxinus ornus Obelisk,2017,fa-leaf,green
6.62395250925149,51.3241372753484,0771109,HEINRICH-KLAUSMANN-STRAßE,45,Schmalkronige Gleditschie,Gleditsia triacanthos Skyline,2017,fa-leaf,green
6.51754541516881,51.2944968393428,0170993,AM ROTDORN,6,Sumpfzypresse,Taxodium distichum,2017,fa-leaf,green
6.56332337374214,51.3206012539485,0570601,LUTHERPLATZ,45,Kugelahorn,Acer platanoides Globosum,2017,fa-leaf,green
6.60270033037685,51.3504420282444,0870782,SCHEIBLERSTRAßE,38,Weiße Maulbeere,Morus alba,2017,fa-leaf,green
6.60278220378703,51.3483522828963,0870782,SCHEIBLERSTRAßE,16,Weiße Maulbeere,Morus alba,2017,fa-leaf,green
6.57415052689895,51.347630399152,1278515,"Moerser Straße / Dahlerdyk, Grünzug nördl Immenhof",147,Sorte der Tulpenmagnolie,Magnolia Hybride Galaxy,2017,fa-leaf,green
6.6517433060504,51.33508743492,27ND_35,Greiffenhorstpark 4488,8,Holländische Linde,Tilia x intermedia,2017,fa-leaf,green
6.56583209314212,51.3173166275868,2578520,"Vom-Bruck-Straße, Grünverbindung Reinersweg",3,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.57643939471932,51.3103659745102,2678520,Camesstraße - Kölner Straße / Vulkanstraße,72,Weißdorn,Crataegus  species,2017,fa-leaf,green
6.59839998946263,51.2925495149456,0671261,AN DER BEEK,6,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.60006885029368,51.2922129791412,0670516,KÖLNER STRAßE,188,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.59940804022122,51.2926986193593,0671261,AN DER BEEK,10,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.55586664783872,51.3463278315986,0271020,MICHELSDYK,21,Oregon-Blut-Ahorn,Acer platanoides Royal Red,2017,fa-leaf,green
6.59642911932584,51.293097330031,0670543,KÜTTERWEG,7,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.59859050949543,51.292608818199,0671261,AN DER BEEK,5,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.59819336587613,51.2924841993959,0671261,AN DER BEEK,7,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.59962020549307,51.2924469118257,0671261,AN DER BEEK,11,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.59969585939186,51.29235943679,0671261,AN DER BEEK,12,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.60205544514871,51.2910194448437,0670516,KÖLNER STRAßE,377,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.59955119280993,51.2923935191781,0671261,AN DER BEEK,1,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.59906537719372,51.2927558956723,0671261,AN DER BEEK,3,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.59880170598616,51.2926738593928,0671261,AN DER BEEK,4,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.61866748717125,51.3278436829583,2778431,"Bischofstraße, KSP",49,Rotbuche,Fagus sylvatica,2017,fa-leaf,green
6.50752991893995,51.3789962185244,0371557,KLEVER STRAßE,146,Gemeine Hainbuche,Carpinus betulus,2017,fa-leaf,green
6.57327504414236,51.3113098412625,2678552,"Vulkanstraße, Grünanlage Heideck",11,Ginkgobaum,Ginkgo biloba,2017,fa-leaf,green
6.60676489980222,51.3170439635676,2678539,"Langen Donk, Grünverbindung",6,Säulen-Feldahorn,Acer campestre Green Column,2017,fa-leaf,green
6.51368370380294,51.3886286633897,0371547,LOOKDYK,116,Eßkastanie,Castanea sativa,2017,fa-leaf,green
6.59559389892928,51.2968675642424,0670516,KÖLNER STRAßE,291,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.57775936613378,51.3171021151662,0670890,UNTERGATH,1003,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.64204240356999,51.3660944070417,0970877,TOPSSTRAßE,75,Rotblättrige Sorte des Spitz-Ahorn,Acer platanoides Schwedleri,2017,fa-leaf,green
6.5747700631024,51.3286377734186,0470722,PHILADELPHIASTRAßE,1024,Sorte des Riesen-Lebensbaum,Thuja plicata Excelsa,2017,fa-leaf,green
6.57459052862598,51.328678189672,0470722,PHILADELPHIASTRAßE,1026,Sorte des Riesen-Lebensbaum,Thuja plicata Excelsa,2017,fa-leaf,green
6.60902557804864,51.3274942674212,0770934,WEETEKAMP,20,Sorte der Japanische Zierkirsche,Prunus serrulata Sunset Boulevard,2017,fa-leaf,green
6.56360114623777,51.3205585801294,0570601,LUTHERPLATZ,54,Yoshino-Kirsche,Prunus x yedoensis,2017,fa-leaf,green
6.54712528007169,51.3485994705755,0270141,BLUMENTALSTRAßE,193,Vogel-Kirsche,Prunus avium,2017,fa-leaf,green
6.61779449197556,51.3259398300538,2775236,"FDF Oppum, Heckschenstraße",207,Tulpenbaum,Liriodendron tulipifera,2017,fa-leaf,green
6.61895470342349,51.3263499480035,2775236,"FDF Oppum, Heckschenstraße",249,Winter-Linde,Tilia cordata,2017,fa-leaf,green
6.58441394549768,51.340602584742,0870340,GRENZSTRAßE,39,Selektion der Felsenbirne,Amelanchier arborea Robin Hill,2017,fa-leaf,green
6.58888033530139,51.3476784104685,0871006,HIRSCHFELDERSTRAßE,25,Sorte der Blumenesche,Fraxinus ornus Obelisk,2017,fa-leaf,green
6.5886764735589,51.3482403024142,0871006,HIRSCHFELDERSTRAßE,29,Sorte der Blumenesche,Fraxinus ornus Obelisk,2017,fa-leaf,green
6.57985333231526,51.3177651687065,0670890,UNTERGATH,1010,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58037435069324,51.3179297144677,0670890,UNTERGATH,1013,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58062121493711,51.318007352329,0670890,UNTERGATH,1014,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58077155392197,51.3180539806821,0670890,UNTERGATH,1015,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58177913805928,51.3183341863762,0670890,UNTERGATH,1016,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58192762928564,51.318380775053,0670890,UNTERGATH,1017,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58487012447295,51.3193403784516,0670890,UNTERGATH,1027,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58513946023604,51.3194312364809,0670890,UNTERGATH,1028,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.585268623931,51.3194756812946,0670890,UNTERGATH,1029,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58700361256965,51.3200608190961,0670890,UNTERGATH,1036,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.6025124537393,51.3499907259385,0870782,SCHEIBLERSTRAßE,33,Weiße Maulbeere,Morus alba,2017,fa-leaf,green
6.60275877500003,51.3484413572729,0870782,SCHEIBLERSTRAßE,17,Weiße Maulbeere,Morus alba,2017,fa-leaf,green
6.58230303653833,51.3184970420839,0670890,UNTERGATH,1019,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58300553136701,51.3187152283042,0670890,UNTERGATH,1020,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58315769474559,51.3187624715026,0670890,UNTERGATH,1021,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.5834609755276,51.3188592568344,0670890,UNTERGATH,1022,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58362677157334,51.3189114231034,0670890,UNTERGATH,1023,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58425864127459,51.3191345269062,0670890,UNTERGATH,1024,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58436698432754,51.3191698388188,0670890,UNTERGATH,1025,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.61188493764651,51.3394045231257,0770123,BERLINER STRAßE,176,Purpur-Erle,Alnus x spaethii,2017,fa-leaf,green
6.60531782684057,51.3426323235282,0870885,UERDINGER STRAßE,300,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.64348613821883,51.3625325071042,0970523,KONRADSTRAßE,1,Sorte der Japanische Zierkirsche,Prunus serrulata Sunset Boulevard,2017,fa-leaf,green
6.63519946891696,51.3510210154251,0970529,ALTE KREFELDER STRAßE,24,Gewöhnliche Platane,Platanus x acerifolia,2017,fa-leaf,green
6.64256337414368,51.3643574702346,0970940,WEILERSTRAßE,10,Rotdorn,Crataegus laevigata Pauls Scarlet,2017,fa-leaf,green
6.60519026248824,51.3371646091689,0770123,BERLINER STRAßE,49,Purpur-Erle,Alnus x spaethii,2017,fa-leaf,green
6.59511098201856,51.3440691193523,0870489,KARL-HÜGEL-STRAßE,11,Gemeine Hainbuche,Carpinus betulus,2017,fa-leaf,green
6.64598752090202,51.3652010995729,0970519,KÖRNERSTRAßE,26,Schnurbaum,Sophora japonica Regent,2017,fa-leaf,green
6.58935983051731,51.3435049861725,0870302,FRIEDRICH-EBERT-STRAßE,31,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.59961469529594,51.3385917360755,0770872,TIERGARTENSTRAßE,182,Papier-Birke,Betula papyrifera,2017,fa-leaf,green
6.64839526007928,51.3649037470984,0970240,DUISBURGER STRAßE,13,Baum-Magnolie,Magnolia loebneriMerrill,2017,fa-leaf,green
6.59888212601192,51.2932108181534,0671261,AN DER BEEK,9,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.53614448980892,51.3191050161557,0170292,FORSTWALDSTRAßE,1249,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.51206985736259,51.374481872715,1378521,"Herrenweg, Burg, Park",262,Tibet-Kirsche,Prunus serrula,2017,fa-leaf,green
6.60891691753396,51.3277077608248,0770934,WEETEKAMP,34,Sorte der Japanische Zierkirsche,Prunus serrulata Sunset Boulevard,2017,fa-leaf,green
6.58097397659225,51.3183819824562,0570110,BÄKERPFAD,1,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58088409547066,51.318480999557,0570110,BÄKERPFAD,2,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58189014153713,51.3185319174528,0670890,UNTERGATH,1059,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58175138078227,51.3184871290638,0670890,UNTERGATH,1060,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58158992386674,51.3184366313743,0670890,UNTERGATH,1061,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.53604846802333,51.3190012832567,0170292,FORSTWALDSTRAßE,1244,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.53448440548644,51.3158479643891,0170292,FORSTWALDSTRAßE,1245,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.53415579260163,51.3152774693756,0170292,FORSTWALDSTRAßE,1246,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.53374332061068,51.3143487896594,0170292,FORSTWALDSTRAßE,1247,Sumpf-Eiche,Quercus palustris,2017,fa-leaf,green
6.56268542314113,51.3204566715002,2578526,"Christian-Roos-Straße, Grünverbindung",1024,Kirsche,Prunus  species,2017,fa-leaf,green
6.57683410413086,51.3168041995701,0670890,UNTERGATH,1048,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57706078288737,51.3167346276105,0670890,UNTERGATH,1049,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57864484740096,51.3172543382716,0670890,UNTERGATH,1050,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57879494907782,51.3173019850992,0670890,UNTERGATH,1051,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57990985609581,51.3176473151167,0670890,UNTERGATH,1052,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58006525008435,51.3176937596481,0670890,UNTERGATH,1053,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58008001892147,51.3179691774167,0670890,UNTERGATH,1054,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.63928473905249,51.3603812195406,4978520,"Parkstraße, Stadtpark",2023,Vogel-Kirsche,Prunus avium,2017,fa-leaf,green
6.58052232755467,51.3181053961154,0670890,UNTERGATH,1055,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57659576305037,51.3167252470631,0670890,UNTERGATH,1047,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.56325050223578,51.323241107089,0470213,DEUTSCHER RING,85,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.58736055888493,51.3201984189756,0670890,UNTERGATH,1038,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58800779031317,51.3204673981669,0670890,UNTERGATH,1040,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58931165748408,51.3210066156585,0670890,UNTERGATH,1042,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57693040803725,51.3403031007938,1478524,Bismarckplatz,21,Sumpf-Eiche,Quercus palustris,2017,fa-leaf,green
6.61667165649184,51.3452582878911,0870885,UERDINGER STRAßE,327,Säulen-Feldahorn,Acer campestre Green Column,2017,fa-leaf,green
6.61687684556637,51.3453052743134,0870885,UERDINGER STRAßE,328,Säulen-Feldahorn,Acer campestre Green Column,2017,fa-leaf,green
6.61720945009044,51.345381474725,0870885,UERDINGER STRAßE,329,Säulen-Feldahorn,Acer campestre Green Column,2017,fa-leaf,green
6.60947455349394,51.3435838087387,0870885,UERDINGER STRAßE,310,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60987437795364,51.3436741736646,0870885,UERDINGER STRAßE,312,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.63878916435227,51.355874268592,0970510,KLEISTSTRAßE,2,Scharlach-Eiche,Quercus coccinea,2017,fa-leaf,green
6.61008685894449,51.3437212310283,0870885,UERDINGER STRAßE,313,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.61036415636588,51.3437819322483,0870885,UERDINGER STRAßE,314,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.61057155152525,51.3438296044179,0870885,UERDINGER STRAßE,315,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.61165097034717,51.3440795279657,0870885,UERDINGER STRAßE,317,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60518281860085,51.3426016816808,0870885,UERDINGER STRAßE,299,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.59917564223486,51.2928831709771,0671261,AN DER BEEK,8,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.60854638388973,51.3433714001441,0870885,UERDINGER STRAßE,307,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60897652292608,51.3434688628008,0870885,UERDINGER STRAßE,308,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60922196346084,51.3435251837071,0870885,UERDINGER STRAßE,309,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.57725958042562,51.3169391576229,0670890,UNTERGATH,1001,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57746347869877,51.3170060481434,0670890,UNTERGATH,1002,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57790322420922,51.3171486131468,0670890,UNTERGATH,1004,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57826923877718,51.3172670200768,0670890,UNTERGATH,1005,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57860074653548,51.3173725261124,0670890,UNTERGATH,1006,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57901064578188,51.3175017032757,0670890,UNTERGATH,1007,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.57945338965521,51.3176402624023,0670890,UNTERGATH,1008,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.60654004750081,51.3429119265828,0870885,UERDINGER STRAßE,303,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60969822653163,51.343634333052,0870885,UERDINGER STRAßE,311,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.6112137352099,51.3439796820367,0870885,UERDINGER STRAßE,316,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.6147294292716,51.3447815542146,0870885,UERDINGER STRAßE,323,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.56816857152069,51.3256365634115,0470030,AM HAUPTBAHNHOF,7,Gelbe Gleditschie,Gleditsia triacanthos Sunburst,2017,fa-leaf,green
6.6125644771526,51.3442894542301,0870885,UERDINGER STRAßE,319,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.61307868584042,51.3444065132994,0870885,UERDINGER STRAßE,320,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.61412859004157,51.344644030354,0870885,UERDINGER STRAßE,321,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.61448559804966,51.3447260421288,0870885,UERDINGER STRAßE,322,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.61502646576183,51.3448473231197,0870885,UERDINGER STRAßE,324,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.55554359492229,51.337584016888,0470422,HOFSTRAßE,25,Yoshino-Kirsche,Prunus x yedoensis,2017,fa-leaf,green
6.60611472488258,51.3428148231719,0870885,UERDINGER STRAßE,301,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60639794950363,51.3428795223541,0870885,UERDINGER STRAßE,302,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60689792685902,51.3429940694798,0870885,UERDINGER STRAßE,304,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60803562235787,51.3432542115177,0870885,UERDINGER STRAßE,305,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60826758125439,51.3433071562906,0870885,UERDINGER STRAßE,306,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.5894780694405,51.3210762401739,0670890,UNTERGATH,1043,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.59015552100378,51.3213754301186,0670890,UNTERGATH,1045,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.59034164115088,51.3214459972886,0670890,UNTERGATH,1046,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.60344643573858,51.3422058651115,0870885,UERDINGER STRAßE,295,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60371441766451,51.342269179603,0870885,UERDINGER STRAßE,296,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60384214185317,51.3422998539616,0870885,UERDINGER STRAßE,297,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.60403824088585,51.3423446984676,0870885,UERDINGER STRAßE,298,Kegel- Linde Glenleven,Tilia cordata Glenleven,2017,fa-leaf,green
6.49977131770859,51.3951747385914,0371385,ALTE LANDSTRAßE,4,Stiel-Eiche,Quercus robur,2017,fa-leaf,green
6.58453936239199,51.340421266601,0870340,GRENZSTRAßE,36,Selektion der Felsenbirne,Amelanchier arborea Robin Hill,2017,fa-leaf,green
6.61633215718548,51.3451810462023,0870885,UERDINGER STRAßE,326,Säulen-Feldahorn,Acer campestre Green Column,2017,fa-leaf,green
6.64835382747506,51.3654934108744,0970240,DUISBURGER STRAßE,6,Baum-Magnolie,Magnolia loebneriMerrill,2017,fa-leaf,green
6.60557933753253,51.3355501222538,0770475,JOHANSENAUE,35,Papier-Birke,Betula papyrifera,2017,fa-leaf,green
6.57299068831089,51.3479076154921,0270347,GRÜNER DYK,1,Katsurabaum,Ceridiphyllum japonicum,2017,fa-leaf,green
6.59666250787957,51.293108238684,0670543,KÜTTERWEG,6,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.62052098253143,51.323446565973,2775236,"FDF Oppum, Heckschenstraße",429,Tulpenbaum,Liriodendron tulipifera,2017,fa-leaf,green
6.62023488533261,51.3242679771342,2775236,"FDF Oppum, Heckschenstraße",465,Tulpenbaum,Liriodendron tulipifera,2017,fa-leaf,green
