lng,lat,OBJEKT_NR,OBJEKTBEZ,BAUMNUMMER,BAUMART,BOTANISCHER_NAME,PFLANZJAHR,icon,color
6.56904011457413,51.3611953285872,0270418,HÖKENDYK,103,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56876563203635,51.3610669556118,0270418,HÖKENDYK,105,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56862723786892,51.3610001367599,0270418,HÖKENDYK,106,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56738826729266,51.3604024037467,0270418,HÖKENDYK,115,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56711782575609,51.3602711428417,0270418,HÖKENDYK,117,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.5672542351074,51.3603373826596,0270418,HÖKENDYK,116,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.5694490766941,51.3613885489912,0270418,HÖKENDYK,100,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.55766212042408,51.3187488128505,2575230/A,"FDF Hauptfriedhof ALT, Heideckstraße",149,Feld-Ulme,Ulmus carpinifolia,2015,fa-leaf,green
6.56931590519943,51.3613261563621,0270418,HÖKENDYK,101,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56917839974567,51.3612615151169,0270418,HÖKENDYK,102,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56835370910151,51.360870073794,0270418,HÖKENDYK,108,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56820776779879,51.3608020184638,0270418,HÖKENDYK,109,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56439896024152,51.3589590075102,0270418,HÖKENDYK,137,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56454031996322,51.3590180538671,0270418,HÖKENDYK,7136,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.55778226628544,51.3187646673138,2575230/A,"FDF Hauptfriedhof ALT, Heideckstraße",152,Feld-Ulme,Ulmus carpinifolia,2015,fa-leaf,green
6.55610228608384,51.3167973851565,2575230/A,"FDF Hauptfriedhof ALT, Heideckstraße",1250,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.564674901394,51.3590919181543,0270418,HÖKENDYK,135,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56494718480557,51.3592234030095,0270418,HÖKENDYK,133,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56535405110354,51.3594202818863,0270418,HÖKENDYK,130,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56643993739779,51.3599429057275,0270418,HÖKENDYK,122,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.52488063826915,51.3734578114393,B3_16,"Langen Dyk, mittig Hölschen- und Steegerdyk",13,Kopfweide,Salix alba,2015,fa-leaf,green
6.52482011129282,51.373419044278,B3_16,"Langen Dyk, mittig Hölschen- und Steegerdyk",14,Kopfweide,Salix alba,2015,fa-leaf,green
6.52466416408262,51.3733322523359,B3_16,"Langen Dyk, mittig Hölschen- und Steegerdyk",15,Kopfweide,Salix alba,2015,fa-leaf,green
6.56657456566768,51.3600101885871,0270418,HÖKENDYK,121,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.52542058942013,51.3737946852292,B3_16,"Langen Dyk, mittig Hölschen- und Steegerdyk",9,Kopfweide,Salix alba,2015,fa-leaf,green
6.56562808896053,51.3595512619763,0270418,HÖKENDYK,128,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.52528104841692,51.3737065368172,B3_16,"Langen Dyk, mittig Hölschen- und Steegerdyk",11,Kopfweide,Salix alba,2015,fa-leaf,green
6.63814540237631,51.3586126987361,4978208,"Nikolaus-Groß-Straße 31, Gymnasium",27,Amberbaum,Liquidambar styraciflua,2015,fa-leaf,green
6.63818169890914,51.3585474064592,4978208,"Nikolaus-Groß-Straße 31, Gymnasium",28,Amberbaum,Liquidambar styraciflua,2015,fa-leaf,green
6.63822558257769,51.35848001901,4978208,"Nikolaus-Groß-Straße 31, Gymnasium",29,Amberbaum,Liquidambar styraciflua,2015,fa-leaf,green
6.52496209449558,51.3735123568544,B3_16,"Langen Dyk, mittig Hölschen- und Steegerdyk",12,Kopfweide,Salix alba,2015,fa-leaf,green
6.56849329806684,51.3609360184143,0270418,HÖKENDYK,107,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.61691180621813,51.3336629878788,0770200,CRÖN,14,Blasenesche,Koelreuteria paniculata,2015,fa-leaf,green
6.60117953756204,51.364496075496,3878407,"An Kalverpesch, Kindergarten",8,Japanische Zierkirsche,Prunus serrulata Shirofugen,2015,fa-leaf,green
6.58182943458631,51.3402000846561,0470201,CROUSSTRAßE,16,Baum-Magnolie,Magnolia loebneriMerrill,2015,fa-leaf,green
6.57374624910579,51.3406741735261,0470134,BISMARCKSTRAßE,31,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.58090066923397,51.3399889023835,0470201,CROUSSTRAßE,25,Baum-Magnolie,Magnolia loebneriMerrill,2015,fa-leaf,green
6.58051198889302,51.339899160194,0470201,CROUSSTRAßE,29,Baum-Magnolie,Magnolia loebneriMerrill,2015,fa-leaf,green
6.58028705287373,51.3229418728088,0570309,FÜTINGSWEG,15,Scharlach-Eiche,Quercus coccinea,2015,fa-leaf,green
6.58008965034721,51.3228736442015,0570309,FÜTINGSWEG,16,Scharlach-Eiche,Quercus coccinea,2015,fa-leaf,green
6.58451101086167,51.3398883528741,0870340,GRENZSTRAßE,151,Selektion der Felsenbirne,Amelanchier arborea Robin Hill,2015,fa-leaf,green
6.54927554317676,51.3617251290962,0370289,FLÜNNERTZDYK,23,Gemeine Hainbuche,Carpinus betulus,2015,fa-leaf,green
6.59196135950286,51.3123027816265,0670356,HAFELSSTRAßE,44,Hasel-Erle,Alnus serrulata,2015,fa-leaf,green
6.58089361734287,51.3231491888512,0570309,FÜTINGSWEG,12,Scharlach-Eiche,Quercus coccinea,2015,fa-leaf,green
6.60133492921295,51.3646039255969,3878407,"An Kalverpesch, Kindergarten",10,Spitz-Ahorn,Acer platanoides,2015,fa-leaf,green
6.63120390579299,51.3608374885076,0970487,KAMPSTRAßE,10,Selektion der Felsenbirne,Amelanchier arborea Robin Hill,2015,fa-leaf,green
6.63042586136428,51.3603530450381,0970487,KAMPSTRAßE,4,Selektion der Felsenbirne,Amelanchier arborea Robin Hill,2015,fa-leaf,green
6.58066569624845,51.3443760323836,0470469,JENTGESALLEE,65,,,2015,fa-leaf,green
6.63052951694497,51.3604766204756,0970487,KAMPSTRAßE,5,Selektion der Felsenbirne,Amelanchier arborea Robin Hill,2015,fa-leaf,green
6.63065901349999,51.3605973829507,0970487,KAMPSTRAßE,6,Selektion der Felsenbirne,Amelanchier arborea Robin Hill,2015,fa-leaf,green
6.63090515843503,51.3607382501911,0970487,KAMPSTRAßE,8,Selektion der Felsenbirne,Amelanchier arborea Robin Hill,2015,fa-leaf,green
6.62028891326061,51.3233331081319,0770378,HECKSCHENSTRAßE,40,Kaiserlinde,Tilia vulgaris Pallida,2015,fa-leaf,green
6.60096410984367,51.3646751192841,3878407,"An Kalverpesch, Kindergarten",2,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2015,fa-leaf,green
6.54388809131807,51.3235802833132,0170645,MOYLANDSTRAßE,31,Kaiserlinde,Tilia vulgaris Pallida,2015,fa-leaf,green
6.5440625314867,51.3236513957823,0170645,MOYLANDSTRAßE,33,Kaiserlinde,Tilia vulgaris Pallida,2015,fa-leaf,green
6.57747937037069,51.36123783692,0870404,HEYENBAUMSTRAßE,73,Holländische Linde,Tilia x intermedia,2015,fa-leaf,green
6.57648817718262,51.3233724802606,0570822,SIEMENSSTRAßE,16,Gemeine Hainbuche,Carpinus betulus,2015,fa-leaf,green
6.5768683922985,51.3222299908009,0570822,SIEMENSSTRAßE,3,Gemeine Hainbuche,Carpinus betulus,2015,fa-leaf,green
6.57250267186416,51.3391717060028,0470785,SCHILLERPLATZ,5,Schindeleiche,Quercus imbricaria,2015,fa-leaf,green
6.57529428744615,51.3437649202652,0470756,RICHARD-WAGNER-STRAßE,3,Sorte der Tulpenmagnolie,Magnolia Hybride Galaxy,2015,fa-leaf,green
6.57582107752576,51.3250801555702,0570822,SIEMENSSTRAßE,36,Gemeine Hainbuche,Carpinus betulus,2015,fa-leaf,green
6.57507563410702,51.3438424252399,0470756,RICHARD-WAGNER-STRAßE,5,Sorte der Tulpenmagnolie,Magnolia Hybride Galaxy,2015,fa-leaf,green
6.64156374503434,51.3586144858252,0970712,PARKSTRAßE,35,Schwedische Mehlbeere,Sorbus intermedia,2015,fa-leaf,green
6.54936626158085,51.3326713384384,0170730,PREUßENRING,18,Kaiserlinde,Tilia vulgaris Pallida,2015,fa-leaf,green
6.64190520380853,51.35793163081,0970712,PARKSTRAßE,31,Stadt-Linde,Tilia cordata Greenspire,2015,fa-leaf,green
6.58777542896652,51.3411899371189,0870926,WALDHOFSTRAßE,42,Japanische Zierkirsche,Prunus serrulata Kanzan,2015,fa-leaf,green
6.56874027569023,51.3100647778956,0670923,VULKANSTRAßE,24,Feld-Ahorn,Acer campestre,2015,fa-leaf,green
6.55851711550368,51.3327803622899,0470947,WESTWALL,126,Gewöhnliche Platane,Platanus x acerifolia,2015,fa-leaf,green
6.57638078233596,51.3232732355663,0570822,SIEMENSSTRAßE,11,Gemeine Hainbuche,Carpinus betulus,2015,fa-leaf,green
6.57631524348967,51.3234245733489,0570822,SIEMENSSTRAßE,12,Gemeine Hainbuche,Carpinus betulus,2015,fa-leaf,green
6.58832411033972,51.3484327162012,3878590,"Kaiserstraße, Kaiserpark",384,Scharlach- Kirsche,Prunus sargentii,2015,fa-leaf,green
6.58834884866762,51.3483570627519,3878590,"Kaiserstraße, Kaiserpark",385,Urwelt-Mammutbaum,Metasequoia glyptostroboides,2015,fa-leaf,green
6.60537526674366,51.3245965002536,0770890,UNTERGATH,32,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2015,fa-leaf,green
6.58884641067138,51.3454530881629,3878590,"Kaiserstraße, Kaiserpark",387,Kalifornische Flußzeder,Calocedrus decurrens,2015,fa-leaf,green
6.62626841953297,51.3202926382766,0771110,AM BÖTTERSHOF,8,Schmalkronige Mehlbeere,Sorbus intermedia Brouwers,2015,fa-leaf,green
6.56822903889106,51.2986941684151,0671071,HÖFFGESHOFWEG,2,Sumpf-Eiche,Quercus palustris,2015,fa-leaf,green
6.5956297853504,51.3630041002752,0870978,ZWINGENBERGSTRAßE,342,Japanischer Zierapfel,Malus toringo,2015,fa-leaf,green
6.59445104215,51.3628412308215,0870978,ZWINGENBERGSTRAßE,328,Japanischer Zierapfel,Malus toringo,2015,fa-leaf,green
6.59478361620983,51.362889900841,0870978,ZWINGENBERGSTRAßE,332,Japanischer Zierapfel,Malus toringo,2015,fa-leaf,green
6.59470011330702,51.3628777345552,0870978,ZWINGENBERGSTRAßE,331,Japanischer Zierapfel,Malus toringo,2015,fa-leaf,green
6.59402929093507,51.3627858284014,0870978,ZWINGENBERGSTRAßE,323,Japanischer Zierapfel,Malus toringo,2015,fa-leaf,green
6.62742744516514,51.3635965090803,0970991,GÖRLITZER STRAßE,51,Schmalkronige Mehlbeere,Sorbus intermedia Brouwers,2015,fa-leaf,green
6.48673153575219,51.381191600346,0371595,ST. HUBERTER LANDSTRAßE,56,Amerikanische Roteiche,Quercus rubra,2015,fa-leaf,green
6.53280681440116,51.3876189327736,0371421,BOOMDYK,123,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.52611398523717,51.3853996528611,0371538,ROHRAMMERDYK,90,Stiel-Eiche,Quercus robur,2015,fa-leaf,green
6.59689776915234,51.2998488161292,2675232,"FDF Fischeln, Kölner Straße",408,Sumpfzypresse,Taxodium distichum,2015,fa-leaf,green
6.59697123553259,51.3002339889379,2675232,"FDF Fischeln, Kölner Straße",6083,Sumpfzypresse,Taxodium distichum,2015,fa-leaf,green
6.59723819110311,51.2984048679553,2675232,"FDF Fischeln, Kölner Straße",966,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.50510789460201,51.3799772662353,1375234,"FDF Hüls, Am Strathof",138,Trauerweide,Salix alba Tristis,2015,fa-leaf,green
6.5465676803167,51.3104459502459,2575230/N,"FDF Hauptfriedhof NEU, Heideckstraße",2922,Ahorn,Acer  species,2015,fa-leaf,green
6.58832865336509,51.3485721323194,3878590,"Kaiserstraße, Kaiserpark",382,Scharlach- Kirsche,Prunus sargentii,2015,fa-leaf,green
6.54649824285269,51.3105064547411,2575230/N,"FDF Hauptfriedhof NEU, Heideckstraße",2923,,,2015,fa-leaf,green
6.54663742057346,51.3103797676553,2575230/N,"FDF Hauptfriedhof NEU, Heideckstraße",2921,Ahorn,Acer  species,2015,fa-leaf,green
6.60094010040736,51.3645324965224,3878407,"An Kalverpesch, Kindergarten",4,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2015,fa-leaf,green
6.60095387002829,51.3646231553232,3878407,"An Kalverpesch, Kindergarten",3,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2015,fa-leaf,green
6.61664119435288,51.3336268254111,0770200,CRÖN,13,Blasenesche,Koelreuteria paniculata,2015,fa-leaf,green
6.49166927707885,51.3745092320529,1378536,"Dünkirchener Straße, Venloer Straße, Fläche - Baum des Jahres",53,Zerr-Eiche,Quercus cerris,2015,fa-leaf,green
6.53015498610151,51.3367705700934,1178211,"Horkesgath 33, Gymnasium/Realschule",59,Sumpf-Eiche,Quercus palustris,2015,fa-leaf,green
6.55992715379387,51.3273789558228,1478208,"Lindenstraße 52, Fichtegymnasium",1,Hängende Silberlinde,Tilia tomentosa Pendula,2015,fa-leaf,green
6.52952568640548,51.3366249515384,1178211,"Horkesgath 33, Gymnasium/Realschule",67,Gemeine Hainbuche,Carpinus betulus,2015,fa-leaf,green
6.53870933242049,51.3103701248937,1178517,Auf der Scholle,14,Südlicher Zürgelbaum,Celtis australis,2015,fa-leaf,green
6.52826769535781,51.3240883698208,1178513,"Gatherhof, Grünanlage",50,Rot-Ahorn,Acer rubrum,2015,fa-leaf,green
6.53879404486419,51.3104322250399,1178517,Auf der Scholle,15,Südlicher Zürgelbaum,Celtis australis,2015,fa-leaf,green
6.57506672574606,51.3389907286106,1478524,Bismarckplatz,16,Tulpenbaum,Liriodendron tulipifera,2015,fa-leaf,green
6.64767065479812,51.3565682772466,4978533,"Kurfürstenstraße, Nord-West-Türmchen",6,Sorte des Rot-Ahorns,Acer rubrum Armstrong,2015,fa-leaf,green
6.55085791458285,51.3401014887025,1178539,"Westparkstraße, KAISER-WILHELM-PARK",296,Tulpenbaum,Liriodendron tulipifera,2015,fa-leaf,green
6.65271717281027,51.3524494519666,4978535,Rheinanlagen,46,Blumen-Esche,Fraxinus ornus,2015,fa-leaf,green
6.65218374044952,51.3536482843701,4978535,Rheinanlagen,43,Yoshino-Kirsche,Prunus x yedoensis,2015,fa-leaf,green
6.6521765823073,51.3536951632071,4978535,Rheinanlagen,39,Yoshino-Kirsche,Prunus x yedoensis,2015,fa-leaf,green
6.53892048751819,51.3103976818498,1178517,Auf der Scholle,17,Südlicher Zürgelbaum,Celtis australis,2015,fa-leaf,green
6.48645593912649,51.3812098751105,0371595,ST. HUBERTER LANDSTRAßE,57,Amerikanische Roteiche,Quercus rubra,2015,fa-leaf,green
6.638681210631,51.3669474980527,0971191,GRETE-SCHMITZ-STRAßE,14,Winter-Linde,Tilia cordata,2015,fa-leaf,green
6.53179720204603,51.3645003793487,B3_42,"Am Flöthbach, südlich Plankerdyk",26,,,2015,fa-leaf,green
6.53179571480233,51.3644556969244,B3_42,"Am Flöthbach, südlich Plankerdyk",27,,,2015,fa-leaf,green
6.60102472956333,51.3644596888078,3878407,"An Kalverpesch, Kindergarten",5,Japanische Zierkirsche,Prunus serrulata Shirofugen,2015,fa-leaf,green
6.60121792540616,51.3644462663536,3878407,"An Kalverpesch, Kindergarten",6,Sand-Birke,Betula pendula,2015,fa-leaf,green
6.53156244857855,51.3645490122615,B3_42,"Am Flöthbach, südlich Plankerdyk",28,,,2015,fa-leaf,green
6.54512738057548,51.3097415813333,2575230/N,"FDF Hauptfriedhof NEU, Heideckstraße",6110,Yoshino-Kirsche,Prunus x yedoensis,2015,fa-leaf,green
6.60808405530566,51.341457729187,3878603,Am Sonnenhof,207,Weißdorn,Crataegus  species,2015,fa-leaf,green
6.60821612944646,51.3415102210688,3878603,Am Sonnenhof,208,Yoshino-Kirsche,Prunus x yedoensis,2015,fa-leaf,green
6.60814744421312,51.3416343847412,3878603,Am Sonnenhof,209,Yoshino-Kirsche,Prunus x yedoensis,2015,fa-leaf,green
6.58832904951361,51.3485269380539,3878590,"Kaiserstraße, Kaiserpark",383,Scharlach- Kirsche,Prunus sargentii,2015,fa-leaf,green
6.52964836516923,51.3366540466132,1178211,"Horkesgath 33, Gymnasium/Realschule",173,Gemeine Hainbuche,Carpinus betulus,2015,fa-leaf,green
6.64402116313567,51.3613116498113,0970390,HEINRICHSPLATZ,2,Silber-Linde,Tilia tomentosa,2015,fa-leaf,green
6.64702665960617,51.3536564915066,0970056,AM RÖTTGEN,18,Rot-Ahorn,Acer rubrum,2015,fa-leaf,green
6.64793762239155,51.3568163725432,4978533,"Kurfürstenstraße, Nord-West-Türmchen",1,Sorte des Rot-Ahorns,Acer rubrum Armstrong,2015,fa-leaf,green
6.57867376517224,51.3223909200801,0570309,FÜTINGSWEG,23,Scharlach-Eiche,Quercus coccinea,2015,fa-leaf,green
6.57486837523781,51.3439135848377,0470756,RICHARD-WAGNER-STRAßE,6,Sorte der Tulpenmagnolie,Magnolia Hybride Galaxy,2015,fa-leaf,green
6.56425845984038,51.3588915100043,0270418,HÖKENDYK,138,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56481145193555,51.3591580738831,0270418,HÖKENDYK,134,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.55810843718051,51.3269098770969,0470850,SÜDSTRAßE,6,Gemeine Hainbuche,Carpinus betulus,2015,fa-leaf,green
6.57327901844631,51.3364674832451,0470915,VON-BECKERATH-PLATZ,30,Tulpenbaum,Liriodendron tulipifera,2015,fa-leaf,green
6.57343226137962,51.3365183264149,0470915,VON-BECKERATH-PLATZ,29,Tulpenbaum,Liriodendron tulipifera,2015,fa-leaf,green
6.53224136670859,51.387299239659,0371421,BOOMDYK,252,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.56356463250307,51.3585639136162,0270418,HÖKENDYK,143,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56412604403548,51.358828677372,0270418,HÖKENDYK,139,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56386725061638,51.3587083536354,0270418,HÖKENDYK,141,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.55574094367924,51.3255176275981,0170765,ROßSTRAßE,21,Rotblättrige Sorte des Spitz-Ahorn,Acer platanoides Schwedleri,2015,fa-leaf,green
6.60130317765494,51.3644441504207,3878407,"An Kalverpesch, Kindergarten",7,Sand-Birke,Betula pendula,2015,fa-leaf,green
6.55901092170972,51.3195732970659,0570617,MARTINSTRAßE,43,Baum-Magnolie,Magnolia loebneriMerrill,2015,fa-leaf,green
6.63151537626992,51.360931027336,0970487,KAMPSTRAßE,12,Selektion der Felsenbirne,Amelanchier arborea Robin Hill,2015,fa-leaf,green
6.64217543566573,51.3585706176233,4878518,"An der Kesselschmiede, Grünanlage",2,Zierkirsche,Prunus hillerii Spire,2015,fa-leaf,green
6.57685434198449,51.3402757434921,1478524,Bismarckplatz,1,Tulpenbaum,Liriodendron tulipifera,2015,fa-leaf,green
6.65200319220169,51.3543721765973,4978535,Rheinanlagen,31,Yoshino-Kirsche,Prunus x yedoensis,2015,fa-leaf,green
6.60135527164153,51.3722494143347,3870741,Rather Straße,9019,,,2015,fa-leaf,green
6.6014670638957,51.3722219350051,3870741,Rather Straße,9020,,,2015,fa-leaf,green
6.59521397060033,51.3629470356521,0870978,ZWINGENBERGSTRAßE,337,Japanischer Zierapfel,Malus toringo,2015,fa-leaf,green
6.63708075569216,51.3633904180153,4978520,"Parkstraße, Stadtpark",381,Himalaja-Birke,Betula jacquemontii,2015,fa-leaf,green
6.55954905034683,51.3269160365822,0470850,SÜDSTRAßE,4,Gemeine Hainbuche,Carpinus betulus,2015,fa-leaf,green
6.53226853594024,51.3173509852025,0170043,AM KONNERTZFELD,10,Kaiserlinde,Tilia vulgaris Pallida,2015,fa-leaf,green
6.54800421553696,51.3345973951056,0170354,GUTENBERGSTRAßE,11,Kaiserlinde,Tilia vulgaris Pallida,2015,fa-leaf,green
6.6360099840936,51.3637658848765,4978520,"Parkstraße, Stadtpark",198,Himalaja-Birke,Betula jacquemontii,2015,fa-leaf,green
6.59349209724024,51.2931258576595,0670543,KÜTTERWEG,14,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2015,fa-leaf,green
6.68863176539213,51.3233082331901,0971024,BATAVERSTRAßE,236,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.68842768645827,51.3232883617774,0971024,BATAVERSTRAßE,237,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.68737595577896,51.3232535084235,0971024,BATAVERSTRAßE,242,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.68718663082188,51.3232568091388,0971024,BATAVERSTRAßE,243,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.68678470280619,51.3232793783988,0971024,BATAVERSTRAßE,245,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.69750826238711,51.3271385315428,0971024,BATAVERSTRAßE,187,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.69567820997865,51.3256280513011,0971024,BATAVERSTRAßE,201,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.69523208162063,51.3253552368828,0971024,BATAVERSTRAßE,204,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.69475026094934,51.3250846515939,0971024,BATAVERSTRAßE,207,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.69425148314736,51.3248348528908,0971024,BATAVERSTRAßE,210,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.69390555644056,51.3246743136435,0971024,BATAVERSTRAßE,212,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.5268524147975,51.3233673508568,1178524,"Hinsbecker Straße 1 - 9, Grünanlage",9,Rot-Ahorn,Acer rubrum,2015,fa-leaf,green
6.52697965270044,51.3234427384532,1178524,"Hinsbecker Straße 1 - 9, Grünanlage",10,Rot-Ahorn,Acer rubrum,2015,fa-leaf,green
6.52815089054229,51.3240337668691,1178513,"Gatherhof, Grünanlage",64,Rot-Ahorn,Acer rubrum,2015,fa-leaf,green
6.6292812307934,51.311728823312,4970372,Hauptstraße,9022,,,2015,fa-leaf,green
6.60053414403927,51.3722507602647,3870741,Rather Straße,9005,,,2015,fa-leaf,green
6.60089854939456,51.3722727058175,3870741,Rather Straße,9007,,,2015,fa-leaf,green
6.60090749415486,51.3722802638602,3870741,Rather Straße,9008,,,2015,fa-leaf,green
6.61105981606504,51.3492246612171,3878402,"Am Eickerhof, Kinderspielplatz",9,Blutpflaume,Prunus cerasifera Nigra,2015,fa-leaf,green
6.5323628779795,51.3194045261271,1178207,"Am Konnertzfeld 19, Berufskolleg Kaufmannsschule",89,Kegel-Feldahorn,Acer campestre Elsrijk,2015,fa-leaf,green
6.53497690818249,51.3364076509732,1178511,"Ottostraße, Grünanlage u. Holthausens Kull",142,Trauerweide,Salix alba Tristis,2015,fa-leaf,green
6.60173019785356,51.3720948473903,3870741,Rather Straße,9021,,,2015,fa-leaf,green
6.56402107605018,51.3587791866975,0270418,HÖKENDYK,140,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56329128062012,51.3584310541779,0270418,HÖKENDYK,145,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56316024475546,51.3583666302729,0270418,HÖKENDYK,146,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.5630201208493,51.3582975202104,0270418,HÖKENDYK,147,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.562885350225,51.3582331081996,0270418,HÖKENDYK,148,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.56274773364565,51.3581654889864,0270418,HÖKENDYK,149,Rotbuche,Fagus sylvatica,2015,fa-leaf,green
6.68594426655817,51.3234000658787,0971024,BATAVERSTRAßE,249,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.69105882525311,51.3237216656092,0971024,BATAVERSTRAßE,224,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.69046616556051,51.3235891068783,0971024,BATAVERSTRAßE,227,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.68883289062689,51.3233309796308,0971024,BATAVERSTRAßE,235,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.68821205738046,51.3232747160583,0971024,BATAVERSTRAßE,238,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.68758030770448,51.3232493307468,0971024,BATAVERSTRAßE,241,Berg-Ahorn,Acer pseudoplatanus,2015,fa-leaf,green
6.60116352725253,51.3722890161698,3870741,Rather Straße,9010,,,2015,fa-leaf,green
6.60131889247227,51.3723158518427,3870741,Rather Straße,9012,,,2015,fa-leaf,green
6.60130986462015,51.3723016368224,3870741,Rather Straße,9013,,,2015,fa-leaf,green
6.53218100526933,51.321950774902,1178562,Heimatplan,11,Tulpenbaum,Liriodendron tulipifera,2015,fa-leaf,green
6.57640664633793,51.3423739723331,0470426,HOHENZOLLERNSTRAßE,171,Blutbuche,Fagus sylvatica Purpurea,2015,fa-leaf,green
